'employee_id','first_name','last_name','email','dob','year_hired','is_active'
'EMP00278','Donna','Brown','Donna_Brown1976@heath.org','1976-02-12',2007,True
'EMP00492','Stephanie','Bond','Stephanie_Bond1981@anderson.com','1981-11-10',2015,True
'EMP00254','Melissa','Mack','Melissa_Mack1967@lynch-sanchez.com','1967-01-12',2003,False
'EMP00453','Mark','Butler','Mark_Butler1975@ingram.com','1975-07-24',2016,True
'EMP00661','Jonathan','Nichols','Jonathan_Nichols1999@logan.net','1999-04-22',2021,True
'EMP00511','Christopher','Ingram','Christopher_Ingram1989@humphrey.com','1989-12-09',2019,True
'EMP00070','Joshua','Lamb','Joshua_Lamb1980@jensen-ramirez.com','1980-04-09',2017,True
'EMP00047','Sara','Davis','Sara_Davis1970@marshall.biz','1970-01-14',2022,True
'EMP00555','Deanna','Clark','Deanna_Clark1989@contreras.net','1989-04-17',2025,True
'EMP00466','Bryan','Martin','Bryan_Martin1997@cherry.com','1997-01-16',2023,True
'EMP00830','Joseph','Barnett','Joseph_Barnett1978@fisher.com','1978-07-31',1999,True
'EMP00485','Charles','Lewis','Charles_Lewis1981@jenkins-schmidt.com','1981-10-19',2018,True
'EMP00976','Rita','Turner','Rita_Turner1996@frye.com','1996-11-27',2021,True
'EMP00992','Adam','Miranda','Adam_Miranda1991@davis-arnold.info','1991-04-05',2013,False
'EMP00103','Randall','Sullivan','Randall_Sullivan1990@williams.org','1990-07-31',2025,True
'EMP00259','Amanda','Vega','Amanda_Vega1969@fry.com','1969-06-26',2022,True
'EMP00967','Brittany','Heath','Brittany_Heath1995@dickerson-ferguson.com','1995-12-08',2019,True
'EMP00990','Karla','Fuller','Karla_Fuller1994@gibson-cooper.info','1994-11-07',2014,True
'EMP00319','Judy','Santos','Judy_Santos1968@brown-raymond.net','1968-09-29',2018,True
'EMP00344','Matthew','Larson','Matthew_Larson1969@hill-castaneda.info','1969-09-22',2008,True
'EMP00366','Patrick','Williams','Patrick_Williams1990@hoover-lang.com','1990-05-11',2014,True
'EMP00226','Tiffany','Miller','Tiffany_Miller1988@rogers.com','1988-08-05',2014,True
'EMP00291','Jacqueline','Werner','Jacqueline_Werner1991@avila.com','1991-10-25',2022,True
'EMP00150','Ricky','Lane','Ricky_Lane1980@ballard.com','1980-01-24',2021,False
'EMP00982','Jeremy','Marshall','Jeremy_Marshall1999@strickland-wood.com','1999-10-11',2023,True
'EMP00192','Gabriela','Hines','Gabriela_Hines1994@levy-brooks.com','1994-12-29',2024,True
'EMP00129','Adam','Smith','Adam_Smith1979@alvarado.com','1979-04-30',2011,True
'EMP00921','Richard','Morales','Richard_Morales1974@estrada-avila.biz','1974-10-17',2009,True
'EMP00159','Peter','Woods','Peter_Woods2006@reed-myers.net','2006-03-21',2026,True
'EMP00807','Stacy','Lopez','Stacy_Lopez1997@rowland-white.com','1997-02-16',2018,True
'EMP00230','Alyssa','Kim','Alyssa_Kim2006@burnett.com','2006-06-27',2026,True
'EMP00769','Brady','Dean','Brady_Dean2006@le-dominguez.org','2006-06-16',2026,True
'EMP00824','Elizabeth','Collier','Elizabeth_Collier1980@mills-gilbert.biz','1980-05-10',2020,True
'EMP00772','Jerry','King','Jerry_King1996@stokes-ware.info','1996-06-18',2018,True
'EMP00896','Cindy','Smith','Cindy_Smith1996@calderon-gibbs.com','1996-11-28',2017,True
'EMP00656','Stephen','Bell','Stephen_Bell1995@marquez.com','1995-10-11',2024,True
'EMP00726','Deanna','Moran','Deanna_Moran1983@turner.com','1983-08-22',2008,True
'EMP00595','Michael','Chapman','Michael_Chapman2001@bates-tran.com','2001-07-29',2024,True
'EMP00145','Bryan','Harvey','Bryan_Harvey1977@lynch.com','1977-02-28',1998,True
'EMP00100','Marcus','Castillo','Marcus_Castillo1969@robbins.com','1969-09-24',2007,True
'EMP00733','Jamie','Kline','Jamie_Kline1972@calderon.com','1972-10-14',1994,True
'EMP00931','Marisa','Carlson','Marisa_Carlson2006@avila.biz','2006-02-16',2026,True
'EMP00131','John','Rivera','John_Rivera1976@davila-shepherd.com','1976-08-08',2006,True
'EMP00885','Wendy','Valencia','Wendy_Valencia1992@edwards.com','1992-05-18',2016,True
'EMP00903','Janice','James','Janice_James1991@weber.com','1991-01-15',2013,True
'EMP00339','Thomas','Mclean','Thomas_Mclean1988@clark.com','1988-06-07',2015,True
'EMP00045','Ryan','Anderson','Ryan_Anderson1974@moore-walton.com','1974-03-01',1997,True
'EMP00402','Amy','Peterson','Amy_Peterson1979@brown.info','1979-10-25',2019,True
'EMP00034','Daniel','Jones','Daniel_Jones2003@trevino-ayers.com','2003-09-27',2023,True
'EMP00995','William','Wright','William_Wright1983@gray.info','1983-04-09',2007,True
'EMP00140','Alyssa','Barry','Alyssa_Barry1981@montgomery.com','1981-12-30',2015,True
'EMP00224','Lynn','Hernandez','Lynn_Hernandez1983@williams-romero.com','1983-11-11',2013,True
'EMP00803','Stephanie','Day','Stephanie_Day1977@fernandez.com','1977-05-25',2011,True
'EMP00707','Jonathan','Brown','Jonathan_Brown1988@wood.com','1988-06-07',2010,True
'EMP00964','Lauren','Jordan','Lauren_Jordan1984@hess.info','1984-01-13',2021,True
'EMP00810','Christopher','Rodriguez','Christopher_Rodriguez1977@wilson-foster.com','1977-03-22',1997,True
'EMP00794','David','Stewart','David_Stewart1990@snyder.biz','1990-07-28',2017,True
'EMP00400','Brad','Schneider','Brad_Schneider1986@wilson-henderson.com','1986-11-14',2016,True
'EMP00899','Jennifer','Smith','Jennifer_Smith1977@austin-burch.net','1977-12-22',2015,True
'EMP00622','Aaron','Cisneros','Aaron_Cisneros2000@sanchez-lopez.com','2000-02-21',2024,True
'EMP00198','Sandra','Giles','Sandra_Giles2005@hall.org','2005-07-07',2025,True
'EMP00634','Stephen','Barajas','Stephen_Barajas1987@daniels.biz','1987-12-09',2017,True
'EMP00512','Erika','Gonzalez','Erika_Gonzalez2003@thomas.com','2003-09-16',2026,True
'EMP00928','Brandon','Harmon','Brandon_Harmon1980@howard-mcdowell.net','1980-01-10',2001,True
'EMP00543','Emily','Smith','Emily_Smith1975@griffin.biz','1975-05-06',2024,True
'EMP00633','Carla','Melton','Carla_Melton1992@carpenter-taylor.com','1992-03-17',2020,False
'EMP00391','Antonio','Phelps','Antonio_Phelps1987@burton.com','1987-11-02',2015,True
'EMP00305','David','Mays','David_Mays1980@morrison-cook.com','1980-11-01',2002,True
'EMP00416','Alejandro','Eaton','Alejandro_Eaton1967@schwartz-boyd.com','1967-10-16',2011,True
'EMP00867','Aaron','Carter','Aaron_Carter1998@larson-edwards.com','1998-03-10',2025,True
'EMP00809','James','Hoffman','James_Hoffman1974@moore-lee.org','1974-10-26',2000,True
'EMP00298','Daniel','Maldonado','Daniel_Maldonado1967@griffin.com','1967-12-28',2000,True
'EMP01000','Martin','Larsen','Martin_Larsen1978@coffey-carter.com','1978-11-03',2010,True
'EMP00421','Melissa','Sanchez','Melissa_Sanchez1985@hill.com','1985-01-13',2006,True
'EMP00281','Lisa','Wyatt','Lisa_Wyatt1982@torres.com','1982-07-08',2005,True
'EMP00187','Alan','Mcdaniel','Alan_Mcdaniel1978@garcia.com','1978-09-20',2001,True
'EMP00285','Kimberly','Lopez','Kimberly_Lopez2001@casey.com','2001-08-12',2025,True
'EMP00015','Anthony','Schneider','Anthony_Schneider1982@hernandez.info','1982-05-28',2022,True
'EMP00698','Jessica','Bradford','Jessica_Bradford1997@lopez.com','1997-05-17',2017,False
'EMP00388','Laurie','Murphy','Laurie_Murphy1990@lopez.com','1990-01-06',2015,False
'EMP00146','David','Robinson','David_Robinson1996@diaz.com','1996-12-10',2017,True
'EMP00822','Frederick','Fields','Frederick_Fields1968@reid-clark.com','1968-08-27',1994,False
'EMP00249','Sean','Cain','Sean_Cain1998@bailey.com','1998-12-24',2023,True
'EMP00057','Jennifer','Valdez','Jennifer_Valdez1972@edwards-herrera.com','1972-08-01',1998,True
'EMP00308','Jill','Anderson','Jill_Anderson1971@white.com','1971-02-14',1994,True
'EMP00161','Karl','Washington','Karl_Washington2000@meyer-cuevas.com','2000-11-09',2025,True
'EMP00315','Jessica','Thomas','Jessica_Thomas1968@james.info','1968-03-17',2025,True
'EMP00945','Chase','Freeman','Chase_Freeman1988@james.info','1988-08-20',2019,True
'EMP00657','William','Jacobs','William_Jacobs1981@kelly.info','1981-05-30',2014,True
'EMP00368','Daniel','Cook','Daniel_Cook1981@garrison.com','1981-03-24',2024,True
'EMP00186','Lisa','Harris','Lisa_Harris1988@wilson-taylor.com','1988-02-24',2025,True
'EMP00165','Dawn','Doyle','Dawn_Doyle1966@berg.info','1966-08-28',2025,True
'EMP00038','Kevin','Pierce','Kevin_Pierce1973@rivera-anderson.com','1973-11-20',2007,True
'EMP00836','Jennifer','Bean','Jennifer_Bean1967@chavez.org','1967-08-25',1994,True
'EMP00947','Tina','Matthews','Tina_Matthews1969@haley-johnson.com','1969-09-05',2014,True
'EMP00771','Thomas','Miles','Thomas_Miles1986@nolan.info','1986-05-04',2009,True
'EMP00844','Meghan','Blankenship','Meghan_Blankenship1999@vasquez.com','1999-11-09',2023,True
'EMP00184','Erica','Perez','Erica_Perez1969@bartlett.biz','1969-12-04',1989,True
'EMP00632','Steven','Hooper','Steven_Hooper1969@anderson.com','1969-11-14',2019,True
'EMP00160','Denise','Thomas','Denise_Thomas1995@watts-moore.net','1995-06-28',2025,True
'EMP00792','Michael','White','Michael_White1980@torres-jimenez.com','1980-08-28',2021,True
'EMP00692','Jennifer','Dixon','Jennifer_Dixon2002@cannon.com','2002-08-15',2022,True
